"Market + customer_segment",product_name,product_price,sales,year_month,average_benefit_per_order,Distribution
LATAM&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2017-02,32.46518611814815,27
LATAM&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-04,33.95624973015625,32
LATAM&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2017-04,28.10142823738095,42
LATAM&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-03,22.862758867448278,29
LATAM&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-01,13.227949447410255,39
LATAM&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2017-06,63.43000073055556,18
LATAM&Consumer,"Titleist Pro V1x Golf Balls",47.99000168,239.9499969,2017-04,23.845000265,2
LATAM&Consumer,"Bridgestone e6 Straight Distance NFL Tennesse",31.98999977,159.9499969,2017-02,65.87999916,2
LATAM&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-03,28.8941789826418,67
LATAM&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-02,33.470909045348485,66
LATAM&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-01,52.083749868958336,24
LATAM&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-05,21.230136474041092,73
LATAM&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-01,46.05185735137144,70
Africa&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2016-11,8.070588067647058,34
Africa&Consumer,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-11,12.956842275642106,95
Africa&Consumer,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-08,-10.941667874999993,6
Europe&Consumer,"SOLE E25 Elliptical",999.9899902,999.9899902,2017-10,-293.7733357,6
Europe&Consumer,"Elevation Training Mask 2.0",79.98999786,79.98999786,2017-09,8.619999886,1
USCA&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2016-05,14.734625177824999,80
USCA&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2016-04,15.490259456935059,77
USCA&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2016-07,21.12193575709678,31
USCA&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2016-09,-20.760002139999997,2
USCA&Consumer,"Team Golf Pittsburgh Steelers Putter Grip",24.98999977,74.97000122,2016-07,35.63999939,2
USCA&Consumer,"Glove It Urban Brick Golf Towel",15.98999977,47.97000122,2016-07,10.496666492333334,3
Africa&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2016-09,45.43025026295,40
Africa&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2017-01,19.702499985750002,4
Africa&Consumer,"Team Golf Texas Longhorns Putter Grip",24.98999977,99.95999908,2016-09,3.039999962,1
Africa&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2016-10,14.427499330625,32
Africa&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2017-01,40.60041737416666,24
Africa&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2016-09,24.046666575111107,18
Africa&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2016-12,-15.76476179147619,21
Africa&Consumer,"Team Golf St. Louis Cardinals Putter Grip",24.98999977,99.95999908,2016-12,46.29000092,1
"Pacific Asia&Corporate","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2016-02,7.816000080057144,35
"Pacific Asia&Corporate","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2016-09,-3.3961537246153854,13
"Pacific Asia&Corporate","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2016-03,10.5382499689,40
Africa&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2016-10,20.238666471599995,15
Africa&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2016-11,-17.024615506153843,13
Africa&Consumer,"Team Golf Tennessee Volunteers Putter Grip",24.98999977,124.9499969,2016-09,30.719999789,2
Africa&Consumer,"Team Golf St. Louis Cardinals Putter Grip",24.98999977,124.9499969,2016-10,32.329999924999996,2
Africa&Consumer,"Team Golf San Francisco Giants Putter Grip",24.98999977,124.9499969,2016-10,39.90999985,1
Africa&Consumer,"Glove It Imperial Golf Towel",15.98999977,79.94999695,2016-11,23.27000046,1
Africa&Consumer,"Glove It Urban Brick Golf Towel",15.98999977,79.94999695,2016-10,30.88999939,1
Africa&Consumer,"Bridgestone e6 Straight Distance NFL Tennesse",31.98999977,159.9499969,2016-12,11.40999985,1
Africa&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2016-09,37.12794928371794,39
Africa&Consumer,"Titleist Pro V1x Golf Balls",47.99000168,239.9499969,2017-01,58.440000534999996,2
Europe&Consumer,"Under Armour Hustle Storm Medium Duffle Bag",34.99000168,174.9499969,2016-10,32.155000449,2
Europe&Consumer,"Under Armour Hustle Storm Medium Duffle Bag",34.99000168,174.9499969,2015-10,36.42500162,2
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2017-03,22.213333549555557,45
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2017-06,13.353000337749998,20
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2017-02,14.34272728778788,33
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2017-04,10.853783750432433,37
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2015-04,13.645217334826086,23
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2017-05,11.28217403778261,23
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2015-02,6.96555499372222,18
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2015-05,4.1754998978,20
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2017-04,-2.728965659103447,29
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2015-01,-2.315999922666666,15
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2017-06,-2.001249876874999,16
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2017-02,9.273750064874998,16
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2015-03,14.04357148539286,28
LATAM&Corporate,"Bridgestone e6 Straight Distance NFL Tennesse",31.98999977,63.97999954,2015-05,19,1
LATAM&Corporate,"Team Golf Texas Longhorns Putter Grip",24.98999977,49.97999954,2015-03,8.6749999525,2
LATAM&Corporate,"Glove It Women's Imperial Golf Glove",19.98999977,39.97999954,2015-05,15.82999992,1
LATAM&Corporate,"Titleist Pro V1x High Numbers Golf Balls",47.99000168,95.98000336,2015-05,26.44000053,1
"Pacific Asia&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2016-03,38.44625020125,8
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2016-02,11.421499585500001,20
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2016-12,17.375832559166664,12
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2016-04,-45.55333313166667,6
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2015-11,5.969583056249999,24
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2016-01,19.150384831923073,26
"Pacific Asia&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2015-12,11.42733332466667,15
"Pacific Asia&Home Office","Glove It Women's Mod Oval 3-Zip Carry All Gol",21.98999977,65.97000122,2016-02,-4.110000134,1
"Pacific Asia&Home Office","Glove It Urban Brick Golf Towel",15.98999977,47.97000122,2016-02,-57.56000137,1
"USCA&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2016-07,37.79695635234783,23
"Africa&Home Office","Bridgestone e6 Straight Distance NFL Carolina",31.98999977,127.9599991,2016-10,40.97500038,2
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2017-08,-2.603077410769227,26
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2015-09,63.03041672541667,24
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2015-07,14.100370579666667,27
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2017-09,0.3088883854444455,18
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2016-12,12.6775009625,4
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2017-07,24.384000396,10
"Europe&Home Office","Team Golf Pittsburgh Steelers Putter Grip",24.98999977,99.95999908,2016-12,-25.48999977,1
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2017-02,28.451600384880003,25
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2017-05,-5.024115714352943,17
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2017-04,-17.324546234272734,33
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2017-02,54.327999879000004,10
"LATAM&Home Office","Titleist Pro V1x High Numbers Personalized Go",51.99000168,207.9600067,2017-03,50.95000076,1
"Pacific Asia&Home Office","Team Golf St. Louis Cardinals Putter Grip",24.98999977,99.95999908,2015-11,-15.220001224999997,2
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2016-12,61.77636380909091,11
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2016-04,34.468000038,5
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2016-11,67.89888933222223,9
"Pacific Asia&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2015-12,13.317856933857144,14
"Pacific Asia&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2015-11,41.057000161000005,10
"Pacific Asia&Home Office","Team Golf St. Louis Cardinals Putter Grip",24.98999977,99.95999908,2015-12,-76.76999664,1
"USCA&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2016-07,32.533889215277775,36
"USCA&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2016-04,46.81105342952632,19
"USCA&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2016-06,-28.772173423043476,23
"USCA&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2016-08,23.71466652826666,15
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-07,-1.7140624795312531,32
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-08,55.41772742681819,22
"Europe&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-09,23.537500402874997,24
"Europe&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2017-09,18.224166554916668,12
"Europe&Home Office","Glove It Women's Imperial Golf Glove",19.98999977,99.94999695,2017-01,25.20999908,1
Europe&Consumer,"Total Gym 1400",299.9899902,299.9899902,2017-09,23.900000508000005,15
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2016-11,3.7462500329999995,8
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2016-12,2.418333448,12
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-08,1.6291139087088606,79
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-07,5.172195308743901,82
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2017-06,-0.8727272643636368,22
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2016-09,-0.2481250173124998,16
LATAM&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-04,35.64467546907793,77
LATAM&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-03,29.72393618336169,94
LATAM&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-05,31.867999228366664,60
LATAM&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2017-01,37.51066732613332,15
LATAM&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2017-03,28.571333218966668,30
LATAM&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-02,24.54722258777778,36
LATAM&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2017-05,24.22060637269697,33
LATAM&Consumer,"Team Golf New England Patriots Putter Grip",24.98999977,124.9499969,2015-05,9.927999496,5
LATAM&Consumer,"Titleist Pro V1x Golf Balls",47.99000168,239.9499969,2015-01,48.720000735,2
LATAM&Consumer,"Team Golf San Francisco Giants Putter Grip",24.98999977,124.9499969,2015-01,31.87999916,1
LATAM&Consumer,"Team Golf Texas Longhorns Putter Grip",24.98999977,124.9499969,2015-01,53.43999863,1
LATAM&Consumer,"Glove It Urban Brick Golf Towel",15.98999977,79.94999695,2017-02,14.02000022,2
LATAM&Consumer,"Team Golf Pittsburgh Steelers Putter Grip",24.98999977,124.9499969,2015-06,11.85999966,1
LATAM&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-04,34.34014466855071,69
LATAM&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-06,27.79625012625,32
"Pacific Asia&Consumer","Nike Women's Tempo Shorts",30,150,2016-03,4.274999619999999,2
"Pacific Asia&Consumer","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-11,38.500129837662335,77
"Pacific Asia&Consumer","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-12,25.489999851333312,72
"Pacific Asia&Consumer","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2016-01,10.336087113750011,92
"Pacific Asia&Consumer","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2016-11,48.93149973425,20
"Pacific Asia&Consumer","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2016-09,17.83333495363333,30
"Pacific Asia&Consumer","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2016-02,28.081388673555537,72
"Pacific Asia&Consumer","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2016-02,2.856666039740742,27
"Pacific Asia&Consumer","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-11,33.55047604580953,42
Africa&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2016-11,34.17200024597142,35
Africa&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2016-12,28.108420222210526,38
Africa&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2016-10,19.02368410026316,19
Africa&Consumer,"Glove It Women's Mod Oval Golf Glove",19.98999977,79.95999908,2016-12,27.54000092,1
Africa&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2016-11,26.638181687181817,11
Africa&Consumer,"Titleist Pro V1 High Numbers Personalized Gol",51.99000168,207.9600067,2016-09,61.75999832,1
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2015-07,14.401094229109367,64
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2017-07,18.90833313177778,72
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2016-11,24.446315829210526,19
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2015-09,30.548656848791044,67
Europe&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2017-07,2.103864177954544,44
Europe&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2015-07,28.827500275500004,36
Europe&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2017-09,4.613589516615382,39
Europe&Consumer,"Team Golf Texas Longhorns Putter Grip",24.98999977,99.95999908,2016-12,43.18000031,1
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2015-06,33.85971392729999,70
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2017-06,36.34793070827587,29
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2015-08,34.60624986941667,72
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2017-08,18.49207322664633,82
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2017-01,-27.931667328333333,6
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2015-10,39.34227213340909,44
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2017-09,42.0617109049079,76
"Pacific Asia&Corporate","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-12,5.223260796086955,46
"Pacific Asia&Corporate","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-11,10.096470716352941,51
"Pacific Asia&Corporate","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2016-12,5.058666658333333,15
"Pacific Asia&Corporate","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2016-01,10.669399959080003,50
"Pacific Asia&Corporate","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2016-10,8.620769134153846,13
Europe&Consumer,"Nike Women's Tempo Shorts",30,150,2015-09,3.1533330266666675,3
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-08,39.035526328671054,76
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-06,21.577068963310346,58
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-09,28.786627700732573,86
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2016-11,-10.76466649866666,15
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-10,24.82820815861194,67
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-07,32.49620289802532,79
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-08,42.46296334379011,81
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2016-10,-37.365556623055554,18
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2016-09,36.46642763478572,14
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-06,44.7238889705,18
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-07,24.77353697643902,82
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-09,58.04012843230768,78
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2016-12,-6.25933219153333,15
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-01,66.86125077,8
LATAM&Corporate,"Team Golf San Francisco Giants Putter Grip",24.98999977,49.97999954,2015-01,5.823333105,3
LATAM&Corporate,"Glove It Imperial Golf Towel",15.98999977,31.97999954,2015-03,6.6599998475,2
LATAM&Corporate,"Bridgestone e6 Straight Distance NFL San Dieg",31.98999977,63.97999954,2017-01,16.02000046,1
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-02,11.75195101312195,41
"Pacific Asia&Corporate","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2016-01,-4.687255081039217,51
"Pacific Asia&Corporate","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2016-12,32.911333307,15
"Pacific Asia&Corporate","Team Golf Tennessee Volunteers Putter Grip",24.98999977,49.97999954,2016-10,22.20000076,1
"Pacific Asia&Corporate","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-11,15.393673535204078,49
"Pacific Asia&Corporate","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-12,9.908420839526315,38
"Pacific Asia&Corporate","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2016-03,8.906666785692309,39
"Pacific Asia&Corporate","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2016-03,9.9425000478125,16
"Pacific Asia&Corporate","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2015-12,8.00615388980769,26
"Pacific Asia&Corporate","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2015-11,9.032857213666666,21
"Pacific Asia&Corporate","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2016-04,27.399999616666666,3
"Pacific Asia&Corporate","Bridgestone e6 Straight Distance NFL Tennesse",31.98999977,63.97999954,2016-02,22.38999939,1
"Pacific Asia&Corporate","Titleist Pro V1x High Numbers Golf Balls",47.99000168,95.98000336,2016-11,25.90999985,1
"Pacific Asia&Corporate","Glove It Women's Mod Oval Golf Glove",19.98999977,39.97999954,2016-02,-0.50999999,1
"Pacific Asia&Corporate","Glove It Women's Imperial Golf Glove",19.98999977,39.97999954,2015-11,7.3349998025000005,2
"Pacific Asia&Corporate","Glove It Women's Mod Oval Golf Glove",19.98999977,39.97999954,2015-12,10.51000023,1
"Pacific Asia&Corporate","Titleist Pro V1x Golf Balls",47.99000168,95.98000336,2015-11,35.3199997,1
"Pacific Asia&Corporate","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2016-02,13.614791722020831,48
"Pacific Asia&Corporate","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2016-04,-3.356666724999999,6
"Pacific Asia&Corporate","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2016-09,10.345714055571431,14
"Pacific Asia&Corporate","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2016-10,19.236154117153845,13
"Pacific Asia&Corporate","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2016-11,24.959999628571428,7
"Pacific Asia&Corporate","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2016-02,16.0275001125,12
"Pacific Asia&Corporate","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2016-01,7.870799865919999,25
"Pacific Asia&Corporate","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2016-09,-5.882500172499999,8
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-03,23.593076710384615,26
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-04,48.91874957946875,32
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-04,21.96363650727273,33
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-05,27.70884613269231,26
"LATAM&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-02,41.13074097448148,27
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-05,3.083999679599999,10
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2017-05,17.359230335384616,13
"LATAM&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-03,63.52428463428572,7
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-12,16.389999180862063,29
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2016-11,41.059999430750004,12
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2016-04,-8.4280014,5
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2016-02,48.07944414388889,18
"Pacific Asia&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2016-03,-39.09794313147059,34
"Pacific Asia&Home Office","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-12,25.390000623000002,17
"USCA&Home Office","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2016-04,61.59785652214286,14
